Station_Code,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,Level,F_Level,cLevel,F_cLevel,pH,F_pH,Turb,F_Turb
elknmwq,P,5/24/2021 19:00,1,1,,22.3,<0> ,54.9,<1> [SDG],36.4,<1> [SDG],117.5,<0> ,8.3,<0> ,,<-1> ,,,0.88,<0> ,0.85,<3> ,8.2,<0> ,7,<0> [GSM] (CBF)
elknmwq,P,5/24/2021 19:15,1,1,,21.8,<0> ,54.54,<1> [SDG],36.2,<1> [SDG],117.1,<0> ,8.3,<0> ,,<-1> ,,,0.88,<0> ,0.85,<3> ,8.2,<0> ,7,<0> [GSM] (CBF)
elknmwq,P,5/24/2021 19:30,1,1,,21.5,<0> ,54.29,<1> [SDG],36,<1> [SDG],122.1,<0> ,8.7,<0> ,,<-1> ,,,0.89,<0> ,0.86,<3> ,8.2,<0> ,9,<0> [GSM] (CBF)
elknmwq,P,5/24/2021 19:45,1,1,,21.2,<0> ,53.85,<1> [SDG],35.6,<1> [SDG],124,<0> ,8.9,<0> ,,<-1> ,,,0.89,<0> ,0.86,<3> ,8.2,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/24/2021 20:00,1,1,,20.9,<0> ,53.62,<1> [SDG],35.5,<1> [SDG],125.8,<0> ,9.1,<0> ,,<-1> ,,,0.89,<0> ,0.86,<3> ,8.2,<0> ,9,<0> [GSM] (CBF)
elknmwq,P,5/24/2021 20:15,1,1,,20.5,<0> ,53.41,<1> [SDG],35.3,<1> [SDG],123.1,<0> ,9,<0> ,,<-1> ,,,0.9,<0> ,0.87,<3> ,8.2,<0> ,10,<0> [GSM] (CBF)
elknmwq,P,5/24/2021 20:30,1,1,,20.2,<0> ,53.26,<1> [SDG],35.2,<1> [SDG],119.5,<0> ,8.8,<0> ,,<-1> ,,,0.9,<0> ,0.87,<3> ,8.2,<0> ,9,<0> [GSM] (CBF)
elknmwq,P,5/24/2021 20:45,1,1,,19.9,<0> ,53.12,<1> [SDG],35.1,<1> [SDG],116,<0> ,8.6,<0> ,,<-1> ,,,0.91,<0> ,0.87,<3> ,8.2,<0> ,12,<0> [GSM] (CBF)
elknmwq,P,5/24/2021 21:00,1,1,,19.6,<0> ,52.97,<1> [SDG],35,<1> [SDG],113.5,<0> ,8.5,<0> ,,<-1> ,,,0.91,<0> ,0.87,<3> ,8.2,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/24/2021 21:15,1,1,,19.4,<0> ,52.87,<1> [SDG],34.9,<1> [SDG],112.5,<0> ,8.4,<0> ,,<-1> ,,,0.91,<0> ,0.87,<3> ,8.2,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/24/2021 21:30,1,1,,19.4,<0> ,52.77,<1> [SDG],34.9,<1> [SDG],113.3,<0> ,8.5,<0> ,,<-1> ,,,0.91,<0> ,0.87,<3> ,8.2,<0> ,7,<0> [GSM] (CBF)
elknmwq,P,5/24/2021 21:45,1,1,,19.2,<0> ,52.68,<1> [SDG],34.8,<1> [SDG],113.3,<0> ,8.5,<0> ,,<-1> ,,,0.92,<0> ,0.88,<3> ,8.2,<0> ,11,<0> [GSM] (CBF)
elknmwq,P,5/24/2021 22:00,1,1,,19.1,<0> ,52.61,<1> [SDG],34.7,<1> [SDG],113.8,<0> ,8.6,<0> ,,<-1> ,,,0.92,<0> ,0.88,<3> ,8.2,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/24/2021 22:15,1,1,,19.1,<0> ,52.56,<1> [SDG],34.7,<1> [SDG],113.7,<0> ,8.6,<0> ,,<-1> ,,,0.92,<0> ,0.88,<3> ,8.2,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/24/2021 22:30,1,1,,19,<0> ,52.56,<1> [SDG],34.7,<1> [SDG],112.2,<0> ,8.5,<0> ,,<-1> ,,,0.92,<0> ,0.88,<3> ,8.2,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/24/2021 22:45,1,1,,18.4,<0> ,52.4,<1> [SDG],34.6,<1> [SDG],107.1,<0> ,8.2,<0> ,,<-1> ,,,0.92,<0> ,0.88,<3> ,8.1,<0> ,9,<0> [GSM] (CBF)
elknmwq,P,5/24/2021 23:00,1,1,,18,<0> ,52.28,<1> [SDG],34.5,<1> [SDG],102.6,<0> ,7.9,<0> ,,<-1> ,,,0.92,<0> ,0.88,<3> ,8.1,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/24/2021 23:15,1,1,,17.8,<0> ,52.16,<1> [SDG],34.4,<1> [SDG],99.2,<0> ,7.7,<0> ,,<-1> ,,,0.92,<0> ,0.88,<3> ,8.1,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/24/2021 23:30,1,1,,17.7,<0> ,52.21,<1> [SDG],34.4,<1> [SDG],96,<0> ,7.4,<0> ,,<-1> ,,,0.92,<0> ,0.88,<3> ,8.1,<0> ,7,<0> [GSM] (CBF)
elknmwq,P,5/24/2021 23:45,1,1,,17.6,<0> ,52.13,<1> [SDG],34.4,<1> [SDG],91.8,<0> ,7.1,<0> ,,<-1> ,,,0.92,<0> ,0.88,<3> ,8.1,<0> ,11,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 0:00,1,1,,17.5,<0> ,52.21,<1> [SDG],34.4,<1> [SDG],88.1,<0> ,6.9,<0> ,,<-1> ,,,0.92,<0> ,0.88,<3> ,8,<0> ,6,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 0:15,1,1,,17.4,<0> ,52.23,<1> [SDG],34.4,<1> [SDG],84.5,<0> ,6.6,<0> ,,<-1> ,,,0.92,<0> ,0.88,<3> ,8,<0> ,5,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 0:30,1,1,,17.3,<0> ,52.22,<1> [SDG],34.4,<1> [SDG],81.1,<0> ,6.3,<0> ,,<-1> ,,,0.92,<0> ,0.88,<3> ,8,<0> ,6,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 0:45,1,1,,17.2,<0> ,52.2,<1> [SDG],34.4,<1> [SDG],76.6,<0> ,6,<0> ,,<-1> ,,,0.92,<0> ,0.88,<3> ,8,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 1:00,1,1,,17.2,<0> ,52.22,<1> [SDG],34.4,<1> [SDG],74.8,<0> ,5.9,<0> ,,<-1> ,,,0.91,<0> ,0.87,<3> ,8,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 1:15,1,1,,18.7,<0> ,55.69,<1> [SDG],37,<1> [SDG],45.4,<0> ,3.4,<0> ,,<-1> ,,,0.91,<0> ,0.87,<3> ,8.2,<0> ,9,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 1:30,1,1,,18.9,<0> ,56.24,<1> [SDG],37.4,<1> [SDG],38.7,<0> (CDA),2.9,<0> (CDA),,<-1> ,,,0.9,<0> ,0.86,<3> ,8.2,<0> ,7,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 1:45,1,1,,18,<0> ,55.93,<1> [SDG],37.2,<1> [SDG],34.3,<0> (CDA),2.6,<0> (CDA),,<-1> ,,,0.89,<0> ,0.85,<3> ,8.2,<0> ,5,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 2:00,1,1,,17.2,<0> ,55.39,<1> [SDG],36.8,<1> [SDG],40,<0> ,3.1,<0> ,,<-1> ,,,0.88,<0> ,0.84,<3> ,8.2,<0> ,4,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 2:15,1,1,,16.6,<0> ,55.05,<1> [SDG],36.5,<1> [SDG],47.6,<0> ,3.7,<0> ,,<-1> ,,,0.88,<0> ,0.84,<3> ,8.2,<0> ,5,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 2:30,1,1,,16.3,<0> ,55.04,<1> [SDG],36.5,<1> [SDG],46.1,<0> ,3.6,<0> ,,<-1> ,,,0.87,<0> ,0.83,<3> ,8.2,<0> ,6,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 2:45,1,1,,16,<0> ,54.98,<1> [SDG],36.5,<1> [SDG],45.8,<0> ,3.6,<0> ,,<-1> ,,,0.87,<0> ,0.83,<3> ,8.3,<0> ,4,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 3:00,1,1,,15.9,<0> ,55.24,<1> [SDG],36.7,<1> [SDG],43.7,<0> ,3.5,<0> ,,<-1> ,,,0.87,<0> ,0.83,<3> ,8.3,<0> ,3,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 3:15,1,1,,15.7,<0> ,55.43,<1> [SDG],36.8,<1> [SDG],42.4,<0> ,3.4,<0> ,,<-1> ,,,0.86,<0> ,0.82,<3> ,8.3,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 3:30,1,1,,15.6,<0> ,55.58,<1> [SDG],36.9,<1> [SDG],41.2,<0> ,3.3,<0> ,,<-1> ,,,0.85,<0> ,0.81,<3> ,8.3,<0> ,4,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 3:45,1,1,,15.5,<0> ,55.84,<1> [SDG],37.1,<1> [SDG],40.2,<0> ,3.2,<0> ,,<-1> ,,,0.85,<0> ,0.81,<3> ,8.3,<0> ,5,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 4:00,1,1,,15.5,<0> ,56.05,<1> [SDG],37.2,<1> [SDG],39,<0> ,3.1,<0> ,,<-1> ,,,0.85,<0> ,0.81,<3> ,8.3,<0> ,3,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 4:15,1,1,,15.4,<0> ,56.23,<1> [SDG],37.4,<1> [SDG],35.9,<0> (CDA),2.9,<0> (CDA),,<-1> ,,,0.84,<0> ,0.8,<3> ,8.3,<0> ,4,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 4:30,1,1,,15.6,<0> ,56.57,<1> [SDG],37.6,<1> [SDG],30.8,<0> (CDA),2.4,<0> (CDA),,<-1> ,,,0.84,<0> ,0.8,<3> ,8.3,<0> ,4,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 4:45,1,1,,15.9,<0> ,57.16,<1> [SDG],38.1,<1> [SDG],23.8,<0> (CDA),1.9,<0> (CDA),,<-1> ,,,0.83,<0> ,0.79,<3> ,8.3,<0> ,4,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 5:00,1,1,,16.1,<0> ,57.7,<1> [SDG],38.5,<1> [SDG],20.5,<0> (CDA),1.6,<0> (CDA),,<-1> ,,,0.83,<0> ,0.79,<3> ,8.3,<0> ,5,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 5:15,1,1,,16.1,<0> ,58.04,<1> [SDG],38.8,<1> [SDG],20.2,<0> (CDA),1.6,<0> (CDA),,<-1> ,,,0.82,<0> ,0.78,<3> ,8.4,<0> ,5,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 5:30,1,1,,16.1,<0> ,58.4,<1> [SDG],39,<1> [SDG],19,<0> (CDA),1.5,<0> (CDA),,<-1> ,,,0.82,<0> ,0.78,<3> ,8.4,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 5:45,1,1,,16,<0> ,58.51,<1> [SDG],39.1,<1> [SDG],20.1,<0> (CDA),1.6,<0> (CDA),,<-1> ,,,0.82,<0> ,0.78,<3> ,8.4,<0> ,9,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 6:00,1,1,,16.1,<0> ,58.67,<1> [SDG],39.2,<1> [SDG],21.2,<0> (CDA),1.7,<0> (CDA),,<-1> ,,,0.82,<0> ,0.78,<3> ,8.4,<0> ,4,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 6:15,1,1,,16.1,<0> ,58.76,<1> [SDG],39.3,<1> [SDG],25.6,<0> (CDA),2,<0> (CDA),,<-1> ,,,0.82,<0> ,0.78,<3> ,8.4,<0> ,3,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 6:30,1,1,,16.1,<0> ,58.79,<1> [SDG],39.3,<1> [SDG],28.4,<0> (CDA),2.2,<0> (CDA),,<-1> ,,,0.83,<0> ,0.79,<3> ,8.4,<0> ,4,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 6:45,1,1,,16.3,<0> ,58.81,<1> [SDG],39.3,<1> [SDG],28.5,<0> (CDA),2.2,<0> (CDA),,<-1> ,,,0.83,<0> ,0.79,<3> ,8.4,<0> ,5,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 7:00,1,1,,16.4,<0> ,58.84,<1> [SDG],39.4,<1> [SDG],30.1,<0> (CDA),2.3,<0> (CDA),,<-1> ,,,0.84,<0> ,0.79,<3> ,8.4,<0> ,5,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 7:15,1,1,,16.7,<0> ,58.42,<1> [SDG],39.1,<1> [SDG],29.1,<0> (CDA),2.2,<0> (CDA),,<-1> ,,,0.85,<0> ,0.8,<3> ,8.3,<0> ,5,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 7:30,1,1,,17.8,<0> ,57.51,<1> [SDG],38.4,<1> [SDG],28.5,<0> (CDA),2.2,<0> (CDA),,<-1> ,,,0.86,<0> ,0.81,<3> ,8.3,<0> ,4,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 7:45,1,1,,17.8,<0> ,57.64,<1> [SDG],38.5,<1> [SDG],23.9,<0> (CDA),1.8,<0> (CDA),,<-1> ,,,0.86,<0> ,0.81,<3> ,8.3,<0> ,4,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 8:00,1,1,,17.8,<0> ,57.58,<1> [SDG],38.4,<1> [SDG],28.8,<0> (CDA),2.2,<0> (CDA),,<-1> ,,,0.86,<0> ,0.81,<3> ,8.3,<0> ,3,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 8:15,1,1,,17.5,<0> ,56.9,<1> [SDG],37.9,<1> [SDG],39.4,<0> (CDA),3,<0> (CDA),,<-1> ,,,0.87,<0> ,0.82,<3> ,8.2,<0> ,3,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 8:30,1,1,,17.7,<0> ,56.13,<1> [SDG],37.3,<1> [SDG],45.8,<0> ,3.5,<0> ,,<-1> ,,,0.87,<0> ,0.82,<3> ,8.2,<0> ,3,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 8:45,1,1,,17.9,<0> ,55.44,<1> [SDG],36.8,<1> [SDG],52.9,<0> ,4,<0> ,,<-1> ,,,0.87,<0> ,0.82,<3> ,8.1,<0> ,4,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 9:00,1,1,,18,<0> ,54.78,<1> [SDG],36.3,<1> [SDG],58.9,<0> ,4.5,<0> ,,<-1> ,,,0.87,<0> ,0.82,<3> ,8.1,<0> ,4,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 9:15,1,1,,18.1,<0> ,54.17,<1> [SDG],35.9,<1> [SDG],64.2,<0> ,4.9,<0> ,,<-1> ,,,0.87,<0> ,0.82,<3> ,8.1,<0> ,3,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 9:30,1,1,,18.2,<0> ,53.64,<1> [SDG],35.5,<1> [SDG],68.8,<0> ,5.2,<0> ,,<-1> ,,,0.88,<0> ,0.83,<3> ,8,<0> ,4,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 9:45,1,1,,18.3,<0> ,53.35,<1> [SDG],35.3,<1> [SDG],71.3,<0> ,5.4,<0> ,,<-1> ,,,0.88,<0> ,0.83,<3> ,8,<0> ,4,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 10:00,1,1,,18.5,<0> ,53.07,<1> [SDG],35.1,<1> [SDG],74.2,<0> ,5.6,<0> ,,<-1> ,,,0.88,<0> ,0.83,<3> ,8,<0> ,4,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 10:15,1,1,,18.8,<0> ,52.83,<1> [SDG],34.9,<1> [SDG],80.5,<0> ,6.1,<0> ,,<-1> ,,,0.88,<0> ,0.83,<3> ,8,<0> ,4,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 10:30,1,1,,19,<0> ,52.71,<1> [SDG],34.8,<1> [SDG],85.4,<0> ,6.4,<0> ,,<-1> ,,,0.88,<0> ,0.83,<3> ,8,<0> ,5,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 10:45,1,1,,19.3,<0> ,52.65,<1> [SDG],34.8,<1> [SDG],90.3,<0> ,6.8,<0> ,,<-1> ,,,0.88,<0> ,0.83,<3> ,8,<0> ,5,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 11:00,1,1,,19.5,<0> ,52.56,<1> [SDG],34.7,<1> [SDG],93.6,<0> ,7,<0> ,,<-1> ,,,0.88,<0> ,0.83,<3> ,8,<0> ,4,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 11:15,1,1,,19.8,<0> ,52.56,<1> [SDG],34.7,<1> [SDG],97.3,<0> ,7.2,<0> ,,<-1> ,,,0.88,<0> ,0.84,<3> ,8,<0> ,5,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 11:30,1,1,,19.9,<0> ,52.53,<1> [SDG],34.7,<1> [SDG],99.4,<0> ,7.4,<0> ,,<-1> ,,,0.88,<0> ,0.84,<3> ,8,<0> ,5,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 11:45,1,1,,20,<0> ,52.44,<1> [SDG],34.6,<1> [SDG],96.4,<0> ,7.2,<0> ,,<-1> ,,,0.88,<0> ,0.84,<3> ,8,<0> ,6,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 12:00,1,1,,20,<0> ,52.42,<1> [SDG],34.6,<1> [SDG],96.9,<0> ,7.2,<0> ,,<-1> ,,,0.88,<0> ,0.84,<3> ,8,<0> ,6,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 12:15,1,1,,20.3,<0> ,52.33,<1> [SDG],34.5,<1> [SDG],91.8,<0> ,6.8,<0> ,,<-1> ,,,0.88,<0> ,0.84,<3> ,8,<0> ,5,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 12:30,1,1,,20.6,<0> ,52.31,<1> [SDG],34.5,<1> [SDG],93.2,<0> ,6.8,<0> ,,<-1> ,,,0.88,<0> ,0.84,<3> ,8,<0> ,6,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 12:45,1,1,,20.7,<0> ,52.29,<1> [SDG],34.5,<1> [SDG],91,<0> ,6.7,<0> ,,<-1> ,,,0.87,<0> ,0.83,<3> ,8,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 13:00,1,1,,20.9,<0> ,52.22,<1> [SDG],34.4,<1> [SDG],80.7,<0> ,5.9,<0> ,,<-1> ,,,0.87,<0> ,0.83,<3> ,8,<0> ,5,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 13:15,1,1,,21,<0> ,52.29,<1> [SDG],34.5,<1> [SDG],87.2,<0> ,6.4,<0> ,,<-1> ,,,0.87,<0> ,0.83,<3> ,8,<0> ,6,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 13:30,1,1,,20.9,<0> ,52.19,<1> [SDG],34.4,<1> [SDG],90.6,<0> ,6.6,<0> ,,<-1> ,,,0.87,<0> ,0.83,<3> ,8,<0> ,6,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 13:45,1,1,,21.2,<0> ,52.14,<1> [SDG],34.4,<1> [SDG],91,<0> ,6.6,<0> ,,<-1> ,,,0.86,<0> ,0.82,<3> ,8,<0> ,6,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 14:00,1,1,,21.7,<0> ,52.21,<1> [SDG],34.4,<1> [SDG],88.9,<0> ,6.4,<0> ,,<-1> ,,,0.86,<0> ,0.82,<3> ,7.9,<0> ,5,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 14:15,1,1,,22.8,<0> ,52.62,<1> [SDG],34.7,<1> [SDG],92.8,<0> ,6.5,<0> ,,<-1> ,,,0.85,<0> ,0.81,<3> ,8,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 14:30,1,1,,24.3,<0> ,53.68,<1> [SDG],35.5,<1> [SDG],112.9,<0> ,7.7,<0> ,,<-1> ,,,0.85,<0> ,0.82,<3> ,8.2,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 14:45,1,1,,25.1,<0> ,54.86,<1> [SDG],36.3,<1> [SDG],120.8,<0> ,8.1,<0> ,,<-1> ,,,0.85,<0> ,0.82,<3> ,8.2,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 15:00,1,1,,25.4,<0> ,55.6,<1> [SDG],36.9,<1> [SDG],120.2,<0> ,8,<0> ,,<-1> ,,,0.85,<0> ,0.82,<3> ,8.3,<0> ,10,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 15:15,1,1,,25.7,<0> ,56.35,<1> [SDG],37.4,<1> [SDG],119.5,<0> ,7.9,<0> ,,<-1> ,,,0.84,<0> ,0.81,<3> ,8.3,<0> ,20,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 15:30,1,1,,26,<0> ,57.55,<1> [SDG],38.3,<1> [SDG],117.4,<0> ,7.7,<0> ,,<-1> ,,,0.84,<0> ,0.81,<3> ,8.3,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 15:45,1,1,,26.4,<0> ,57.68,<1> [SDG],38.4,<1> [SDG],103.4,<0> ,6.7,<0> ,,<-1> ,,,0.84,<0> ,0.81,<3> ,8.3,<0> ,13,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 16:00,1,1,,27.5,<0> ,55.95,<1> [SDG],37.1,<1> [SDG],104.2,<0> ,6.7,<0> ,,<-1> ,,,0.84,<0> ,0.81,<3> ,8.3,<0> ,7,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 16:15,1,1,,27.7,<0> ,55.53,<1> [SDG],36.8,<1> [SDG],105.2,<0> ,6.8,<0> ,,<-1> ,,,0.84,<0> ,0.81,<3> ,8.3,<0> ,9,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 16:30,1,1,,27.5,<0> ,55.14,<1> [SDG],36.5,<1> [SDG],145.1,<0> ,9.3,<0> ,,<-1> ,,,0.84,<0> ,0.81,<3> ,8.4,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 16:45,1,1,,27.2,<0> ,55.16,<1> [SDG],36.5,<1> [SDG],146.5,<0> ,9.5,<0> ,,<-1> ,,,0.85,<0> ,0.82,<3> ,8.4,<0> ,7,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 17:00,1,1,,27,<0> ,55.28,<1> [SDG],36.6,<1> [SDG],141.8,<0> ,9.2,<0> ,,<-1> ,,,0.85,<0> ,0.83,<3> ,8.4,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 17:15,1,1,,26.5,<0> ,55.12,<1> [SDG],36.5,<1> [SDG],116.5,<0> ,7.6,<0> ,,<-1> ,,,0.85,<0> ,0.83,<3> ,8.3,<0> ,14,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 17:30,1,1,,26.5,<0> ,55.77,<1> [SDG],37,<1> [SDG],115.6,<0> ,7.6,<0> ,,<-1> ,,,0.85,<0> ,0.83,<3> ,8.3,<0> ,10,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 17:45,1,1,,26.2,<0> ,55.46,<1> [SDG],36.8,<1> [SDG],112.2,<0> ,7.4,<0> ,,<-1> ,,,0.85,<0> ,0.83,<3> ,8.3,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 18:00,1,1,,25.9,<0> ,55.19,<1> [SDG],36.6,<1> [SDG],113.2,<0> ,7.5,<0> ,,<-1> ,,,0.85,<0> ,0.83,<3> ,8.3,<0> ,9,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 18:15,1,1,,25.6,<0> ,54.99,<1> [SDG],36.4,<1> [SDG],113.5,<0> ,7.5,<0> ,,<-1> ,,,0.86,<0> ,0.84,<3> ,8.3,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 18:30,1,1,,25.1,<0> ,54.64,<1> [SDG],36.2,<1> [SDG],114.8,<0> ,7.7,<0> ,,<-1> ,,,0.86,<0> ,0.84,<3> ,8.3,<0> ,10,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 18:45,1,1,,24.1,<0> ,54.13,<1> [SDG],35.8,<1> [SDG],114.6,<0> ,7.8,<0> ,,<-1> ,,,0.87,<0> ,0.85,<3> ,8.2,<0> ,9,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 19:00,1,1,,23,<0> ,53.64,<1> [SDG],35.5,<1> [SDG],110.9,<0> ,7.8,<0> ,,<-1> ,,,0.87,<0> ,0.85,<3> ,8.2,<0> ,9,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 19:15,1,1,,22.2,<0> ,53.32,<1> [SDG],35.2,<1> [SDG],110.1,<0> ,7.8,<0> ,,<-1> ,,,0.87,<0> ,0.85,<3> ,8.2,<0> ,9,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 19:30,1,1,,21.4,<0> ,52.95,<1> [SDG],35,<1> [SDG],108.4,<0> ,7.8,<0> ,,<-1> ,,,0.88,<0> ,0.86,<3> ,8.1,<0> ,9,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 19:45,1,1,,20.9,<0> ,52.66,<1> [SDG],34.8,<1> [SDG],110.1,<0> ,8,<0> ,,<-1> ,,,0.88,<0> ,0.86,<3> ,8.1,<0> ,12,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 20:00,1,1,,20.6,<0> ,52.47,<1> [SDG],34.6,<1> [SDG],113.3,<0> ,8.3,<0> ,,<-1> ,,,0.88,<0> ,0.86,<3> ,8.2,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 20:15,1,1,,20.4,<0> ,52.46,<1> [SDG],34.6,<1> [SDG],117.2,<0> ,8.6,<0> ,,<-1> ,,,0.89,<0> ,0.87,<3> ,8.2,<0> ,10,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 20:30,1,1,,20.3,<0> ,52.46,<1> [SDG],34.6,<1> [SDG],122.4,<0> ,9,<0> ,,<-1> ,,,0.89,<0> ,0.87,<3> ,8.3,<0> ,18,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 20:45,1,1,,20,<0> ,52.43,<1> [SDG],34.6,<1> [SDG],121,<0> ,9,<0> ,,<-1> ,,,0.89,<0> ,0.87,<3> ,8.3,<0> ,7,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 21:00,1,1,,19.8,<0> ,52.38,<1> [SDG],34.6,<1> [SDG],118.1,<0> ,8.8,<0> ,,<-1> ,,,0.9,<0> ,0.87,<3> ,8.3,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 21:15,1,1,,19.6,<0> ,52.3,<1> [SDG],34.5,<1> [SDG],116,<0> ,8.7,<0> ,,<-1> ,,,0.9,<0> ,0.87,<3> ,8.2,<0> ,10,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 21:30,1,1,,19.4,<0> ,52.23,<1> [SDG],34.5,<1> [SDG],112.4,<0> ,8.4,<0> ,,<-1> ,,,0.9,<0> ,0.87,<3> ,8.2,<0> ,7,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 21:45,1,1,,19.2,<0> ,52.1,<1> [SDG],34.4,<1> [SDG],109.8,<0> ,8.3,<0> ,,<-1> ,,,0.9,<0> ,0.87,<3> ,8.2,<0> ,8,<0> [GSM] (CBF)
elknmwq,P,5/25/2021 22:00,1,1,,19,<0> ,52,<1> [SDG],34.3,<1> [SDG],109.3,<0> ,8.3,<0> ,,<-1> ,,,0.91,<0> ,0.88,<3> ,8.2,<0> ,8,<0> [GSM] (CBF)
